id,original_ARES_pred,lociparse_ARES_pred,original_LOCIPARSE_pred_lDDT,lociparse_LOCIPARSE_pred_lDDT,lociparse_trained_RNAQuANet_pred,original_trained_RNAQuANet_less_features_pred,lociparse_trained_RNAQuANet_contrastive_pred,lociparse_trained_RNAQuANet_contrastive_learned_less_features_pred,lociparse_trained_RNAQuANet_less_features_pred,RMSD,length,Lab,PZ,original_LOCIPARSE_pred_lDDT_rev,lociparse_LOCIPARSE_pred_lDDT_rev
PZ18_3dRNA_2.pdb,6.5829253,1.6232467,0.75,0.69,1.9677540063858032,11.45948314666748,2.080427885055542,2.321707010269165,2.484373092651367,19.17972755432129,71,3dRNA,18,0.25,0.31
PZ18_3dRNA_3.pdb,7.4985452,2.8177202,0.75,0.72,2.3971638679504395,12.304317474365234,2.1606698036193848,2.396782875061035,2.8548662662506104,20.28095245361328,71,3dRNA,18,0.25,0.28
PZ18_3dRNA_4.pdb,7.1958728,3.4419999,0.71,0.67,1.7877907752990725,14.656567573547363,1.8439586162567136,2.716492176055908,2.7125651836395264,12.422948837280272,71,3dRNA,18,0.29,0.3299999999999999
PZ18_3dRNA_5.pdb,7.1836381,2.9858904,0.71,0.71,2.098816394805908,13.405011177062988,1.9447009563446045,2.636136531829834,2.551873207092285,24.088041305541992,71,3dRNA,18,0.29,0.29
PZ18_Chen_1.pdb,8.1438522,2.4302256,0.68,0.69,3.282405138015747,11.64954948425293,2.6922590732574463,2.40351939201355,2.4152793884277344,3.734039783477783,71,Chen,18,0.3199999999999999,0.31
PZ18_Chen_2.pdb,7.814064,2.8866334,0.7,0.69,3.2473318576812744,12.137232780456545,1.842612266540528,2.2020058631896973,2.219289302825928,6.636995315551758,71,Chen,18,0.3,0.31
PZ18_Chen_3.pdb,7.9250126,1.9529748,0.64,0.65,3.3515145778656006,11.284896850585938,2.848244428634644,2.8318183422088623,2.46040678024292,9.141641616821287,71,Chen,18,0.36,0.35
PZ18_Chen_4.pdb,7.6483736,2.2016242,0.67,0.69,3.14057731628418,11.51598072052002,2.556103706359864,2.6171936988830566,2.341174364089966,9.229483604431152,71,Chen,18,0.3299999999999999,0.31
PZ18_Chen_5.pdb,7.1664081,4.8139815,0.69,0.66,3.8759686946868896,9.890610694885254,2.980316638946533,3.0703253746032715,3.313673257827759,15.828145027160645,71,Chen,18,0.31,0.3399999999999999
PZ18_DasORIGINAL_1.pdb,6.4897432,3.067605,0.76,0.77,1.9970009326934808,6.489401817321777,1.799086332321167,2.5028061866760254,1.7767215967178345,5.611103534698486,71,DasORIGINAL,18,0.24,0.2299999999999999
PZ18_DasORIGINAL_2.pdb,6.6032572,2.9479597,0.77,0.77,1.848205327987671,6.245467185974121,1.5232527256011963,2.847226858139038,1.6946600675582886,4.003570079803467,71,DasORIGINAL,18,0.2299999999999999,0.2299999999999999
PZ18_DasORIGINAL_3.pdb,6.5898032,3.78933,0.77,0.76,2.0120925903320312,6.095423698425293,1.5157926082611084,1.992505669593811,1.6832847595214844,3.1655759811401367,71,DasORIGINAL,18,0.2299999999999999,0.24
PZ18_DasORIGINAL_4.pdb,6.5608525,4.9453511,0.73,0.72,2.0421078205108643,5.198543548583984,1.5570573806762695,2.885240077972412,1.8658716678619385,5.683665752410889,71,DasORIGINAL,18,0.27,0.28
PZ18_DasORIGINAL_5.pdb,8.0507164,3.5217142,0.74,0.72,2.2460529804229736,5.252373695373535,1.7782199382781982,2.567880630493164,1.856695532798767,10.904776573181152,71,DasORIGINAL,18,0.26,0.28
PZ18_Das_1.pdb,6.3701982,3.0274966,0.77,0.78,2.102612257003784,6.177501678466797,1.530838966369629,2.4256131649017334,2.1224422454833984,5.475090980529785,71,Das,18,0.2299999999999999,0.2199999999999999
PZ18_Das_2.pdb,6.3772483,3.5437527,0.76,0.78,1.74250590801239,6.529358863830566,1.5124242305755615,2.310419797897339,1.7385637760162354,3.846659898757935,71,Das,18,0.24,0.2199999999999999
PZ18_Das_3.pdb,6.4897432,3.0676126,0.76,0.77,1.9970009326934808,6.489401817321777,1.799086332321167,2.5028059482574463,1.7767215967178345,5.611103534698486,71,Das,18,0.24,0.2299999999999999
PZ18_Das_4.pdb,6.5608525,4.9453597,0.73,0.72,2.042107582092285,5.198543548583984,1.5570573806762695,2.885240316390991,1.86587142944336,5.683665752410889,71,Das,18,0.27,0.28
PZ18_Das_5.pdb,8.0507164,3.5217102,0.74,0.72,2.2460532188415527,5.252373695373535,1.7782199382781982,2.567880392074585,1.856695294380188,10.904776573181152,71,Das,18,0.26,0.28
PZ18_Ding_1.pdb,7.2850633,10.927865,0.68,0.71,2.9549436569213867,8.65717887878418,3.2615816593170166,3.140127182006836,2.648829698562622,20.270471572875977,71,Ding,18,0.3199999999999999,0.29
PZ18_Ding_2.pdb,7.8140111,15.0790148,0.64,0.64,3.233030319213867,11.317835807800291,3.421004056930542,4.150045394897461,2.0799148082733154,21.104536056518555,71,Ding,18,0.36,0.36
PZ18_Ding_3.pdb,7.5903988,7.9754386,0.63,0.67,4.1077141761779785,11.479056358337402,4.592558860778809,3.2347538471221924,1.8730608224868768,16.438312530517578,71,Ding,18,0.37,0.3299999999999999
PZ18_Ding_4.pdb,7.3612046,15.750041,0.65,0.65,3.995272636413574,6.60516357421875,7.932909965515137,3.3682336807250977,4.582766532897949,24.91148567199707,71,Ding,18,0.35,0.35
PZ18_Ding_5.pdb,7.3593497,8.147974,0.63,0.67,4.632699012756348,9.078320503234863,4.263857364654541,3.786370754241944,4.327980041503906,16.129905700683594,71,Ding,18,0.37,0.3299999999999999
PZ18_Dokholyan_1.pdb,8.9264431,9.6531649,0.57,0.63,3.080213785171509,10.84453010559082,2.663425207138061,2.606886863708496,2.179384469985962,8.441557884216309,71,Dokholyan,18,0.43,0.37
PZ18_Dokholyan_2.pdb,8.8811054,5.7472482,0.62,0.66,2.88728141784668,11.396661758422852,1.5746214389801023,1.9548430442810056,2.095149040222168,11.959036827087402,71,Dokholyan,18,0.38,0.3399999999999999
PZ18_Dokholyan_3.pdb,8.6893196,9.4687805,0.59,0.58,2.960869550704956,12.777889251708984,2.580928325653076,2.5280630588531494,2.165112018585205,7.853030681610107,71,Dokholyan,18,0.41,0.42
PZ18_LeeAS_1.pdb,7.5703359,5.1801958,0.66,0.64,1.9330309629440308,13.770630836486816,3.6677091121673584,3.214709520339966,2.1421167850494385,23.15029525756836,71,LeeAS,18,0.3399999999999999,0.36
PZ18_LeeAS_2.pdb,7.4121189,8.2558689,0.67,0.66,2.3056201934814453,13.003538131713867,10.257251739501951,3.734222412109375,3.026342391967773,23.46721839904785,71,LeeAS,18,0.3299999999999999,0.3399999999999999
PZ18_LeeAS_3.pdb,8.0623188,13.6539164,0.61,0.6,2.36144495010376,14.946123123168944,9.914643287658691,3.1773815155029297,3.221799612045288,21.40648460388184,71,LeeAS,18,0.39,0.4
PZ18_LeeAS_4.pdb,7.6291366,7.9975972,0.68,0.71,2.084498405456543,11.855650901794434,6.995449542999268,2.8886094093322754,2.1606087684631348,18.88181495666504,71,LeeAS,18,0.3199999999999999,0.29
PZ18_LeeAS_5.pdb,7.0868735,9.598012,0.63,0.64,1.957360863685608,12.417498588562012,4.3378777503967285,2.757504463195801,2.407116651535034,18.424972534179688,71,LeeAS,18,0.37,0.36
PZ18_Lee_1.pdb,6.8655968,5.0670819,0.67,0.68,1.8820217847824097,14.24059009552002,6.616424083709717,2.744119882583618,1.3559226989746094,22.76442146301269,71,Lee,18,0.3299999999999999,0.3199999999999999
PZ18_Lee_2.pdb,6.5083423,8.0428705,0.68,0.7,2.123061180114746,14.312973976135254,3.5142486095428467,2.7710766792297363,1.9275158643722528,21.126802444458008,71,Lee,18,0.3199999999999999,0.3
PZ18_Lee_3.pdb,7.6097698,16.6789761,0.64,0.62,2.33651065826416,14.963035583496094,10.548218727111816,2.8202407360076904,2.1888465881347656,21.40423393249512,71,Lee,18,0.36,0.38
PZ18_Lee_4.pdb,7.4556503,9.2342215,0.64,0.7,1.660588622093201,14.195633888244627,3.495365858078003,2.352370262145996,1.6436864137649536,22.125375747680664,71,Lee,18,0.36,0.3
PZ18_Lee_5.pdb,7.2547865,10.4675913,0.66,0.66,1.6555030345916748,14.878249168395996,6.993833065032959,2.382197618484497,1.399978756904602,24.51205825805664,71,Lee,18,0.3399999999999999,0.3399999999999999
PZ18_RNAComposer_1.pdb,7.3498745,3.1253581,0.74,0.79,3.5964787006378174,12.39459228515625,3.0221846103668213,5.126408576965332,4.041835308074951,20.71917533874512,71,RNAComposer,18,0.26,0.2099999999999999
PZ18_RNAComposer_2.pdb,8.0335379,3.8184507,0.72,0.75,3.543778896331787,10.892754554748535,3.1855623722076416,4.444379806518555,3.847589254379273,21.12132835388184,71,RNAComposer,18,0.28,0.25
PZ18_RNAComposer_3.pdb,8.0608635,3.4715781,0.75,0.77,3.4466588497161865,12.70670223236084,3.33090615272522,2.648601770401001,3.888551235198975,20.606801986694336,71,RNAComposer,18,0.25,0.2299999999999999
PZ18_RNAComposer_4.pdb,7.5234122,4.1228104,0.74,0.78,3.611762762069702,10.039987564086914,3.4608075618743896,3.2104861736297607,3.7127320766448975,20.758638381958008,71,RNAComposer,18,0.26,0.2199999999999999
PZ18_RNAComposer_5.pdb,8.12076,2.7290244,0.7,0.73,3.0673248767852783,5.875605583190918,2.7492611408233643,3.980364799499512,3.179648399353028,15.159757614135742,71,RNAComposer,18,0.3,0.27
PZ18_RW3D_1.pdb,6.228128,4.7615957,0.8,0.78,1.9465810060501096,5.452261924743652,1.7742974758148191,1.969987392425537,1.6198853254318235,16.31367301940918,71,RW3D,18,0.1999999999999999,0.2199999999999999
PZ18_RW3D_10.pdb,6.5794902,3.2495747,0.8,0.77,1.494761347770691,5.435731887817383,1.1669816970825195,1.404389500617981,1.2853509187698364,13.315059661865234,71,RW3D,18,0.1999999999999999,0.2299999999999999
PZ18_RW3D_2.pdb,6.1116309,4.4964571,0.78,0.76,1.4523792266845703,4.362820625305176,1.0995237827301023,1.6501575708389282,1.2067731618881226,9.77624225616455,71,RW3D,18,0.2199999999999999,0.24
PZ18_RW3D_3.pdb,6.0097008,4.1726804,0.8,0.78,1.491555094718933,5.309514999389648,1.297800064086914,1.5524744987487793,1.369544506072998,12.470492362976074,71,RW3D,18,0.1999999999999999,0.2199999999999999
PZ18_RW3D_4.pdb,6.3272724,3.0774007,0.8,0.78,1.3453840017318726,5.027641296386719,1.0278252363204956,1.4394001960754397,1.1744734048843384,11.472198486328123,71,RW3D,18,0.1999999999999999,0.2199999999999999
PZ18_RW3D_5.pdb,6.3140535,3.8700533,0.79,0.8,2.0259945392608643,5.5496673583984375,1.868886947631836,2.0052084922790527,1.5441430807113647,13.323630332946776,71,RW3D,18,0.2099999999999999,0.1999999999999999
PZ18_RW3D_6.pdb,6.2773261,3.0967252,0.78,0.77,1.5906378030776978,4.961546897888184,1.1916754245758057,1.4929914474487305,1.40500807762146,10.299814224243164,71,RW3D,18,0.2199999999999999,0.2299999999999999
PZ18_RW3D_7.pdb,5.9203005,4.0902209,0.8,0.78,1.7282723188400269,5.225362777709961,1.4767327308654783,1.4468190670013428,1.441377878189087,14.91341781616211,71,RW3D,18,0.1999999999999999,0.2199999999999999
PZ18_RW3D_8.pdb,6.450417,3.2511837,0.8,0.8,1.491594910621643,4.665338516235352,1.5815386772155762,1.899512767791748,1.2874515056610107,15.67580223083496,71,RW3D,18,0.1999999999999999,0.1999999999999999
PZ18_RW3D_9.pdb,6.8431516,3.2605176,0.75,0.77,1.8500126600265503,5.611885070800781,2.1441540718078613,1.950285792350769,1.484723448753357,17.16864013671875,71,RW3D,18,0.25,0.2299999999999999
PZ18_SimRNA_1.pdb,6.2156796,6.2194815,0.67,0.68,4.499818801879883,4.613964080810547,4.077999591827393,4.876589775085449,4.544724464416504,23.11749649047852,71,SimRNA,18,0.3299999999999999,0.3199999999999999
PZ18_SimRNA_2.pdb,6.9071507,4.4629178,0.7,0.71,4.218818187713623,4.910360336303711,3.831895112991333,4.770702362060547,4.375407695770264,10.212822914123535,71,SimRNA,18,0.3,0.29
PZ18_SimRNA_3.pdb,7.056757,6.2404885,0.7,0.68,5.35616397857666,5.304373741149902,4.478006362915039,8.883158683776855,5.02857780456543,24.61672592163086,71,SimRNA,18,0.3,0.3199999999999999
PZ18_Szachniuk_1.pdb,7.1727133,3.0221279,0.74,0.78,2.910590410232544,6.759820938110352,2.94399642944336,3.846960067749024,3.167404890060425,9.41403102874756,71,Szachniuk,18,0.26,0.2199999999999999
PZ18_Szachniuk_2.pdb,6.6611729,3.5440295,0.72,0.75,2.4757652282714844,7.174044609069824,1.768028736114502,2.8140172958374023,2.8362302780151367,9.185749053955078,71,Szachniuk,18,0.28,0.25
PZ18_Szachniuk_3.pdb,7.2303424,3.7691102,0.74,0.77,2.583094835281372,11.821674346923828,2.194174766540528,2.7982537746429443,2.903606414794922,9.23806858062744,71,Szachniuk,18,0.26,0.2299999999999999
PZ18_Szachniuk_4.pdb,6.2441564,6.5280824,0.75,0.76,2.7735259532928467,12.509934425354004,2.401817321777344,3.601958751678467,3.22393012046814,10.797285079956056,71,Szachniuk,18,0.25,0.24
PZ18_Szachniuk_5.pdb,6.7613478,3.6130736,0.75,0.78,2.496403694152832,11.239609718322754,1.7383222579956057,3.441610813140869,2.383697032928467,9.039554595947266,71,Szachniuk,18,0.25,0.2199999999999999
PZ18_YagoubAli_1.pdb,6.90342,4.67625,0.73,0.75,3.769591808319092,5.532270431518555,2.329540491104126,1.7923767566680908,1.5842546224594116,18.64484405517578,71,YagoubAli,18,0.27,0.25
PZ19_3dRNA_1.pdb,10.4092159,6.4497972,0.71,0.58,3.066134214401245,15.13270378112793,2.957807302474976,5.129942893981934,5.177737236022949,13.903863906860352,40,3dRNA,19,0.29,0.42
PZ19_3dRNA_2.pdb,10.7900543,5.6019378,0.6,0.6,3.083547115325928,15.090259552001951,2.957413911819458,10.928072929382324,4.337119102478027,12.311501502990724,40,3dRNA,19,0.4,0.4
PZ19_3dRNA_3.pdb,10.5424862,5.2604551,0.71,0.62,2.703854322433472,15.079015731811523,2.6014411449432373,3.658597469329834,3.963180303573608,14.700069427490234,40,3dRNA,19,0.29,0.38
PZ19_3dRNA_4.pdb,10.7536106,5.787147,0.64,0.63,2.817477464675904,15.12409496307373,2.618203401565552,3.1703357696533203,3.5520293712615967,12.823615074157717,40,3dRNA,19,0.36,0.37
PZ19_3dRNA_5.pdb,11.0175457,5.0532899,0.68,0.66,2.7543978691101074,14.552639961242676,2.80664610862732,3.779118537902832,4.116182804107666,13.990851402282717,40,3dRNA,19,0.3199999999999999,0.3399999999999999
PZ19_Adamiak_1.pdb,9.458107,3.4196477,0.74,0.7,5.900088787078857,15.335866928100586,5.275081634521484,5.743614196777344,5.086660861968994,10.83766746520996,40,Adamiak,19,0.26,0.3
PZ19_Adamiak_2.pdb,9.0210552,4.3024549,0.67,0.62,7.48992395401001,15.131546974182127,4.757993221282959,10.398371696472168,8.218222618103027,17.37491798400879,40,Adamiak,19,0.3299999999999999,0.38
PZ19_Adamiak_3.pdb,9.645174,3.7346294,0.71,0.74,8.824104309082031,15.216586112976074,4.924094200134277,6.091085433959961,10.26695728302002,13.213295936584473,40,Adamiak,19,0.29,0.26
PZ19_Adamiak_4.pdb,9.3485775,4.0336118,0.74,0.71,4.929372310638428,14.98022174835205,4.130003929138184,5.56988000869751,11.996338844299316,11.57332992553711,40,Adamiak,19,0.26,0.29
PZ19_Adamiak_5.pdb,9.9160366,4.4926605,0.75,0.7,11.269916534423828,15.07601261138916,10.49716091156006,10.993903160095217,9.04371738433838,8.848983764648438,40,Adamiak,19,0.25,0.3
PZ19_Bujnicki_1.pdb,9.2106495,4.4642792,0.76,0.73,13.482291221618652,13.446422576904297,13.996146202087402,3.338503837585449,1.4826215505599976,12.281827926635742,40,Bujnicki,19,0.24,0.27
PZ19_Bujnicki_2.pdb,9.1003857,4.0474925,0.77,0.7,6.4989013671875,13.959932327270508,8.594590187072754,6.356020927429199,1.258597731590271,9.669268608093262,40,Bujnicki,19,0.2299999999999999,0.3
PZ19_Bujnicki_3.pdb,9.3656616,6.4098415,0.55,0.53,8.83439826965332,14.790190696716309,13.015076637268066,8.578577041625977,1.3027459383010864,15.77563190460205,40,Bujnicki,19,0.4499999999999999,0.47
PZ19_Bujnicki_4.pdb,9.2886238,5.2816377,0.64,0.65,8.121720314025879,13.217669486999512,4.979878902435303,4.22602653503418,1.5281587839126587,15.790040969848633,40,Bujnicki,19,0.36,0.35
PZ19_Bujnicki_5.pdb,9.2209282,5.1316457,0.69,0.68,4.952174186706543,14.78554916381836,3.406901359558105,4.815041542053223,2.219752311706543,15.832660675048828,40,Bujnicki,19,0.31,0.3199999999999999
PZ19_Chen_1.pdb,9.9518108,3.7609484,0.61,0.66,3.104127883911133,8.48332405090332,7.137322902679443,4.574149131774902,3.013711452484131,4.688057899475098,40,Chen,19,0.39,0.3399999999999999
PZ19_Chen_2.pdb,10.5728931,3.2138047,0.68,0.65,4.61220645904541,10.97886848449707,2.8254234790802,2.4410624504089355,2.3400309085845947,6.1545891761779785,40,Chen,19,0.3199999999999999,0.35
PZ19_Chen_3.pdb,10.141983,3.2461553,0.69,0.58,5.071887016296387,9.611279487609863,3.6530728340148926,2.2885591983795166,3.0120046138763428,15.591151237487791,40,Chen,19,0.31,0.42
PZ19_Chen_4.pdb,11.1755753,4.3120117,0.69,0.64,3.974116086959839,5.075319290161133,3.175574541091919,2.6367127895355225,2.7366740703582764,9.427406311035156,40,Chen,19,0.31,0.36
PZ19_Chen_5.pdb,9.0006638,4.2938304,0.61,0.62,13.28956413269043,7.279052734375,4.601973533630371,3.1919021606445312,9.076814651489258,15.690316200256348,40,Chen,19,0.39,0.38
PZ19_DasLab_1.pdb,10.4416695,4.8334928,0.7,0.62,1.4815104007720947,7.873351097106934,1.4765019416809082,1.484099268913269,1.3857733011245728,12.165839195251465,40,DasLab,19,0.3,0.38
PZ19_DasLab_2.pdb,9.4252148,4.3231821,0.72,0.73,1.9955066442489624,11.998884201049805,1.3483059406280518,1.4560024738311768,1.174594521522522,7.404994964599609,40,DasLab,19,0.28,0.27
PZ19_DasLab_3.pdb,9.279501,3.9119344,0.72,0.76,2.815792322158813,10.68342113494873,2.7899014949798584,1.7500360012054443,2.081603765487671,10.335341453552246,40,DasLab,19,0.28,0.24
PZ19_DasLab_4.pdb,9.9142895,4.331233,0.71,0.68,2.1834657192230225,8.168205261230469,1.749682903289795,2.031297206878662,1.5941734313964844,8.418898582458496,40,DasLab,19,0.29,0.3199999999999999
PZ19_DasLab_5.pdb,9.7816982,4.011981,0.7,0.69,1.7473410367965698,5.002662181854248,1.3668501377105713,1.8175313472747805,1.1476404666900637,8.54831600189209,40,DasLab,19,0.3,0.31
PZ19_Das_1.pdb,10.4416676,4.8334994,0.7,0.62,1.4815104007720947,7.873351097106934,1.4765019416809082,1.484099268913269,1.3857730627059937,12.165839195251465,40,Das,19,0.3,0.38
PZ19_Das_2.pdb,9.4252148,4.3231859,0.72,0.73,1.995506763458252,11.998883247375488,1.3483059406280518,1.4560019969940186,1.1745944023132324,7.404994964599609,40,Das,19,0.28,0.27
PZ19_Das_3.pdb,9.2795029,3.9119344,0.72,0.76,2.815792322158813,10.683420181274414,2.7899014949798584,1.7500358819961548,2.08160400390625,10.335341453552246,40,Das,19,0.28,0.24
PZ19_Das_4.pdb,9.9142895,4.3312325,0.71,0.68,2.1834657192230225,8.168205261230469,1.749683141708374,2.031297206878662,1.5941733121871948,8.418898582458496,40,Das,19,0.29,0.3199999999999999
PZ19_Das_5.pdb,9.7816982,4.0119824,0.7,0.69,1.7473411560058594,5.00266170501709,1.3668503761291504,1.817531943321228,1.1476404666900637,8.54831600189209,40,Das,19,0.3,0.31
PZ19_Ding_1.pdb,10.114994,5.7044125,0.66,0.57,12.850296020507812,9.297276496887209,14.149563789367676,5.21921443939209,11.48481559753418,13.61793327331543,40,Ding,19,0.3399999999999999,0.43
PZ19_Ding_2.pdb,10.4155197,4.4589491,0.64,0.58,7.163694858551025,7.590130805969238,10.558460235595703,3.7787423133850098,3.348084688186645,14.689760208129885,40,Ding,19,0.36,0.42
PZ19_Ding_3.pdb,9.9759827,4.9045458,0.67,0.62,13.420462608337402,9.397921562194824,13.072360038757324,5.754393577575684,12.322066307067873,16.013145446777344,40,Ding,19,0.3299999999999999,0.38
PZ19_Ding_4.pdb,10.5092659,5.9896502,0.61,0.57,5.325837135314941,6.817084312438965,7.467796325683594,4.05118465423584,2.428798198699951,16.22522735595703,40,Ding,19,0.39,0.43
PZ19_Ding_5.pdb,10.9534721,6.2425351,0.6,0.52,8.489401817321777,7.533766746520996,12.70764446258545,5.127967834472656,12.56472110748291,19.35134506225586,40,Ding,19,0.4,0.48
PZ19_Dokholyan_1.pdb,10.7955017,6.5480752,0.62,0.55,3.393152236938477,12.366374015808104,4.16151237487793,2.887983083724976,7.131072521209717,15.788129806518556,40,Dokholyan,19,0.38,0.4499999999999999
PZ19_LeeServer_1.pdb,10.0507374,7.5057287,0.64,0.54,1.7208391427993774,13.442060470581056,8.982256889343262,1.3317742347717283,10.379584312438965,16.047393798828125,40,LeeServer,19,0.36,0.4599999999999999
PZ19_LeeServer_2.pdb,9.9720993,8.0469275,0.62,0.59,1.4470363855361938,13.127314567565918,8.538508415222168,1.33583402633667,9.30313491821289,10.981756210327148,40,LeeServer,19,0.38,0.41
PZ19_LeeServer_3.pdb,9.7444782,7.3982043,0.66,0.56,1.6503089666366575,14.4901123046875,7.533636093139648,1.3590242862701416,10.069859504699709,20.462501525878903,40,LeeServer,19,0.3399999999999999,0.4399999999999999
PZ19_LeeServer_4.pdb,10.1627388,5.7600489,0.62,0.61,2.66843318939209,10.240707397460938,14.278409004211426,3.9417567253112793,2.9029781818389893,11.380998611450195,40,LeeServer,19,0.38,0.39
PZ19_LeeServer_5.pdb,9.8868294,5.4166164,0.62,0.62,2.2167911529541016,14.659150123596191,13.886316299438477,4.24425220489502,2.482989549636841,16.07194709777832,40,LeeServer,19,0.38,0.38
PZ19_RNAComposer_1.pdb,9.0225124,3.7840688,0.72,0.65,8.628555297851562,13.135138511657717,3.810461282730103,5.435173034667969,7.755957126617432,15.857641220092772,40,RNAComposer,19,0.28,0.35
PZ19_RNAComposer_2.pdb,9.2173691,4.1552615,0.75,0.71,2.720803737640381,14.85128116607666,2.713261127471924,5.260528087615967,2.918465137481689,10.786725044250488,40,RNAComposer,19,0.25,0.29
PZ19_RNAComposer_3.pdb,9.303772,4.8174672,0.75,0.74,6.1294684410095215,15.082061767578123,3.503464937210083,4.063856601715088,3.9824583530426025,9.545716285705566,40,RNAComposer,19,0.25,0.26
PZ19_RNAComposer_4.pdb,9.3070831,4.9275622,0.69,0.64,4.417567253112793,15.080405235290527,3.563005447387696,5.572349548339844,7.015500545501709,12.81857204437256,40,RNAComposer,19,0.31,0.36
PZ19_RNAComposer_5.pdb,9.3671036,3.5369227,0.72,0.72,6.781239986419678,14.412711143493652,11.254939079284668,10.432087898254396,4.339607238769531,11.11844253540039,40,RNAComposer,19,0.28,0.28
PZ19_RW3D_1.pdb,5.9338651,4.1902456,0.69,0.68,1.4141039848327637,4.281893730163574,1.466719388961792,1.848427414894104,1.2281904220581057,16.77537727355957,62,RW3D,19,0.31,0.3199999999999999
PZ19_RW3D_10.pdb,6.6635556,2.903332,0.7,0.67,2.077471971511841,4.42429256439209,2.8503434658050537,1.7331202030181885,1.454227089881897,17.442848205566406,62,RW3D,19,0.3,0.3299999999999999
